,movie_id,movie_title,score
16249,82068,Police (1985),1.63142857143
16250,82070,Underworld U.S.A. (1961),1.38285714286
16251,82088,Vincent Wants to Sea (Vincent will meer) (2010),0.925714285714
16252,82093,London Boulevard (2010),0.705714285714
16253,82095,Skyline (2010),1.75142857143
16254,82097,Karthik Calling Karthik (2010),2.70285714286
16255,82102,Sex & Drugs & Rock & Roll (2010),1.8
16256,82106,Last of the Red Hot Lovers (1972),1.12285714286
16257,82108,Against the Current (2009),0.925714285714
16258,82110,October Country (2009),0.0
16259,82115,Home for Christmas (Hjem til jul) (2010),0.925714285714
16260,82119,The Reverse (2009),2.95142857143
16261,82121,"Verdict, The (1946)",2.65714285714
16262,82123,Pay or Die (1960),0.457142857143
16263,82129,"Passionate Friends, The (a.k.a. One Woman's Story) (1949)",0.925714285714
16264,82131,Men in War (1957),1.11428571429
16265,82139,Not Forgotten (2009),0.902857142857
16266,82141,"Brotherhood, The (1968)",1.38285714286
16267,82143,Alone in the Wilderness (2004),0.0
16268,82150,Bunny and the Bull (2009),3.38
16269,82152,Beastly (2011),2.66857142857
16270,82154,Get Educated: Paathshaala (2010),0.925714285714
16271,82157,August Mordum's Underground (2003),0.962857142857
16272,82167,Love and Other Drugs (2010),2.04857142857
16273,82169,"Chronicles of Narnia: The Voyage of the Dawn Treader, The (2010)",3.46571428572
16274,82173,Tiny Furniture (2010),0.874285714286
16275,82175,Lovers of Hate (2010),0.874285714286
16276,82179,"High Wind in Jamaica, A (1965)",2.50571428571
16277,82182,If I Had a Million (1932),1.8
16278,82184,Killer McCoy (1947),0.925714285714
16279,82186,It's Alive 2: It Lives Again (1978),0.962857142857
16280,82188,"Man I Love, The (1947)",2.28571428571
16281,82194,Track of the Cat (1954),1.00285714286
16282,82196,Intruder in the Dust (1949),0.925714285714
16283,82202,"Tourist, The (2010)",1.82857142857
16284,82209,Chatroom (2010),2.65714285714
16285,82227,"Man Called Peter, A (1955)",0.925714285714
16286,82235,"Story of Three Loves, The (1953)",1.23714285714
16287,82240,Suck (2009),1.9
16288,82242,Rare Exports: A Christmas Tale (Rare Exports) (2010),2.28
16289,82244,13 (2010),0.902857142857
16290,82246,"Human Experience, The (2008)",0.0
16291,82261,Breaking the Maya Code (2008),0.0
16292,82269,Triple Agent (2004),1.82857142857
16293,82271,Western (1997),1.12285714286
16294,82274,Doppelganger (Dopperugengâ) (2003),1.77714285714
16295,82276,Days and Clouds (Giorni e nuvole) (2007),0.925714285714
16296,82280,Workingman's Death (2005),0.0
16297,82283,Secret Ceremony (1968),1.82857142857
16298,82298,Buchanan Rides Alone (1958),0.0771428571429
16299,82300,Cotton Comes to Harlem (1970),2.28
16300,82302,Dillinger Is Dead (Dillinger è morto) (1969),1.38285714286
16301,82304,"Mirror, The (Ayneh) (1997)",0.925714285714
16302,82306,"Student Prince in Old Heidelberg, The (1927)",1.17428571429
16303,82308,Illustrious Corpses (Cadaveri eccellenti) (1976),1.73142857143
16304,82311,Hands Across the Table (1935),1.12285714286
16305,82313,Nightfall (1957),1.38285714286
16306,82315,"Beau Serge, Le (1958)",0.925714285714
16307,82320,Fate (Yazgi) (2001),0.925714285714
16308,82322,"Father of My Children, The (Le père de mes enfants) (2009)",0.925714285714
16309,82324,Bal (Honey) (2010),0.925714285714
16310,82326,Seven Invisible Men (Septyni nematomi zmones) (2005),0.925714285714
16311,82328,One Fine Spring Day (Bomnaleun ganda) (2001),0.925714285714
16312,82330,"Blossoming of Maximo Oliveros, The (Ang pagdadalaga ni Maximo Oliveros) (2005)",1.8
16313,82332,"Outlaw and His Wife, The (a.k.a. You and I) (Berg-Ejvind och hans hustru) (1918)",0.925714285714
16314,82335,"Silent World, The (Le monde du silence) (1956)",0.0
16315,82337,Four Heads Are Better Than One (Un homme de tête) (1898),1.49428571429
16316,82353,Solo Sunny (1980),1.23714285714
16317,82356,Boy Interrupted (2008),0.0
16318,82358,Caribe (2004),1.54571428571
16319,82360,Rammbock (2010),1.88857142857
16320,82362,"Pyramid of Triboulet, The (La pyramide de Triboulet) (1899)",1.49428571429
16321,82364,Conversation Piece (Gruppo di famiglia in un interno) (1974),0.925714285714
16322,82366,Hatchet II (2010),2.74
16323,82368,Alabama's Ghost (1973),0.962857142857
16324,82370,"Master and Margaret, The (Il maestro e Margherita) (1972)",2.66857142857
16325,82378,All Good Things (2010),2.2
16326,82380,Night Catches Us (2010),1.17428571429
16327,82382,"Interrogation, The (Kuulustelu) (2009)",0.925714285714
16328,82384,Hôtel des Invalides (1952),0.0
16329,82386,Shades of Fern (Stín kapradiny) (1984),0.925714285714
16330,82388,"Sergeant, The (1968)",0.925714285714
16331,82390,Different from the Others (Anders als die Andern) (1919),0.925714285714
16332,82393,Stray Dogs (Sag-haye velgard) (2004),0.925714285714
16333,82395,Saving Shiloh (2006),1.31714285714
16334,82397,"Last Summer of La Boyita, The (El último verano de la Boyita) (2009)",0.925714285714
16335,82420,Pray the Devil Back to Hell (2008),0.0
16336,82438,Tali-Ihantala 1944 (2007),2.52
16337,82447,"Tomorrow, When the War Began (2010)",3.91142857142
16338,82449,I Love You Too (2010),0.874285714286
16339,82452,Frozen (2007),0.925714285714
16340,82454,Days of Glory (1944),1.36285714286
16341,82459,True Grit (2010),0.0771428571429
16342,82461,Tron: Legacy (2010),3.88285714285
16343,82463,Another Year (2010),0.925714285714
16344,82465,It's Alive III: Island of the Alive (1987),3.61142857143
16345,82467,Forever Amber (1947),0.925714285714
16346,82469,Billy the Kid (1941),1.00285714286
16347,82476,Interrupted Melody (1955),0.988571428571
16348,82491,Cooperstown (1993),0.925714285714
16349,82499,How Do You Know (2010),2.04857142857
16350,82525,Nömadak TX (2006),0.0628571428571
16351,82527,Barney's Version (2010),0.925714285714
16352,82529,Soo (Art of Revenge) (2007),3.69142857142
16353,82531,One Foot in Heaven (1941),0.925714285714
16354,82534,"Company Men, The (2010)",0.925714285714
16355,82536,"Mad Miss Manton, The (1938)",1.95142857143
16356,82564,"Last of the Mohicans, The (1936)",2.69428571429
16357,82567,Riffraff (1936),1.38285714286
16358,82581,Dying Breed (2008),1.86571428571
16359,82584,"Great Waltz, The (1938)",1.23714285714
16360,82589,Mother and Child (2009),0.925714285714
16361,82591,Adventures of Power (2008),0.937142857143
16362,82593,How to Seduce Difficult Women (2009),0.874285714286
16363,82595,Great Communist Bank Robbery (Marele jaf comunist) (2004),0.0
16364,82597,"Catered Affair, The (1956)",2.04857142857
16365,82602,Titanic Town (1998),0.925714285714
16366,82606,Life in Flight (2008) ,0.925714285714
16367,82608,Zerophilia (2005),1.12285714286
16368,82631,Duelist (Hyeongsa) (2005),1.77714285714
16369,82633,"Kuroneko (Black Cat from the Grove, The) (Yabu no naka no kuroneko) (1968)",3.63142857143
16370,82635,Glue (2006),0.925714285714
16371,82638,Under the Sun of Satan (Sous le soleil de Satan) (1987),0.925714285714
16372,82641,"One-Armed Swordsman, The (Dubei dao) (1967)",2.33142857142
16373,82643,Top of the Food Chain (a.k.a. Invasion!) (1999),2.68571428571
16374,82667,I Saw the Devil (Akmareul boatda) (2010),1.36
16375,82669,"Night Train Murders (Last Stop on the Night Train) (Ultimo treno della notte, L') (1975)",1.86571428571
16376,82671,7 Virgins (7 vírgenes) (2005),1.38285714286
16377,82673,Unmade Beds (2009),1.8
16378,82676,Hannie Caulder (1971),2.33428571429
16379,82678,"Breach, The (Rupture, La) (1970)",1.82857142857
16380,82680,Stars in My Crown (1950),1.00285714286
16381,82682,Mickey One (1965),1.38285714286
16382,82684,Trash Humpers (2009),0.925714285714
16383,82698,Demonic Toys (1992),3.33142857143
16384,82701,Life Is All You Get (Das Leben ist eine Baustelle.) (1997),1.8
16385,82703,We Are The Night (Wir sind die Nacht) (2010),3.38285714286
16386,82705,"Desert of the Tartars, The (Deserto dei Tartari, Il) (1976)",1.11428571429
16387,82711,Valley of the Bees (Údolí vcel) (1968),0.925714285714
16388,82713,"Devil's Trap, The (Dáblova past) (1962)",0.925714285714
16389,82715,Morsian yllättää (1941),0.874285714286
16390,82722,"Sarah, Plain and Tall (1991)",1.31714285714
16391,82726,Black Sheep (Schwarze Schafe) (2006),0.874285714286
16392,82732,New York Confidential (1955),1.38285714286
16393,82739,"Garfield Christmas Special, A (1987)",1.53714285714
16394,82744,Faster (2010),2.78857142857
16395,82747,"Insect Woman, The (Nippon konchûki) (1963)",0.925714285714
16396,82749,Pigs and Battleships (Hogs and Warships) (The Flesh Is Hot) (Buta to gunkan) (1961),2.25714285714
16397,82751,From B Movie to Cult Film: Western (2005),1.58
16398,82753,Life As a Fatal Sexually Transmitted Disease (Zycie jako smiertelna choroba przenoszona droga plciowa) (2000),0.925714285714
16399,82759,On the Silver Globe (Na srebrnym globie) (1988),0.848571428571
16400,82765,Little Big Soldier (Da bing xiao jiang) (2010),4.97428571428
16401,82767,Rabbit Hole (2010),0.925714285714
16402,82770,Nights and Weekends (2008),0.925714285714
16403,82772,Hotte in Paradise (Hotte im Paradies) (2003),0.925714285714
16404,82834,Elena and Her Men (Paris Does Strange Things) (Elena et les hommes) (1956),2.04857142857
16405,82836,"Life of Reilly, The (2006)",0.874285714286
16406,82840,"Home Song Stories, The (2007)",0.925714285714
16407,82842,"Lottery, The (2010)",0.925714285714
16408,82848,One Week (1920),0.874285714286
16409,82850,Convict 13 (1920),0.874285714286
16410,82852,Little Fockers (2010),0.874285714286
16411,82854,Gulliver's Travels (2010),3.94857142858
16412,82857,Sweetgrass (2009),1.65714285714
16413,82877,Moonlight Serenade (2009),0.311428571428
16414,82902,Chori Chori Chupke Chupke (2001),1.17428571429
16415,82904,"Return of the King, The (1980)",3.34571428572
16416,82906,Baghban (2003),1.17428571429
16417,82909,Take the High Ground! (1953),1.98857142857
16418,82911,"Cowboy and the Lady, The (1938)",2.12571428571
16419,82915,"Tiger's Tail, The (2006)",3.53142857143
16420,82917,Blood and Concrete (Blood & Concrete: A Love Story) (1991),1.33142857143
16421,82920,Thirst (a.k.a. Three Strange Loves) (Törst) (1949),0.925714285714
16422,82926,Klown: The Movie (Klovn) (2010),0.874285714286
16423,82928,Nude Nuns with Big Guns (2010),2.28
16424,82931,"Last Circus, The (Balada triste de trompeta) (Sad Trumpet Ballad, A) (2010)",1.98857142857
16425,82934,"Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers, The (2009)",0.0
16426,82976,"Scarecrow, The (1920)",0.874285714286
16427,82978,Neighbors (1920),0.874285714286
16428,82980,Mujhse Shaadi Karogi (2004),1.12285714286
16429,82982,Primrose Path (1940),0.925714285714
16430,82984,Mission to Moscow (1943),1.11428571429
16431,82991,Stalin (1992),0.925714285714
16432,83004,Tere Bin Laden (2010),1.8
16433,83006,"Scientist, The (2010)",0.925714285714
16434,83034,Death of a Salesman (1951),0.925714285714
16435,83038,Disco Dancer (1983),1.71714285714
16436,83049,Toothless (1997),1.26571428571
16437,83051,Steam (2007),2.04857142857
16438,83056,Topper Takes a Trip (1938),2.61714285715
16439,83059,White Material (2009),2.38857142857
16440,83067,And Soon the Darkness (2010),1.86571428571
16441,83071,"North Star, The (1943)",1.42571428571
16442,83082,Mao's Last Dancer (2009),0.925714285714
16443,83086,Burlesque (2010),1.23714285714
16444,83089,Violet Tendencies (2010),2.04857142857
16445,83096,"Haunted House, The (1921)",0.874285714286
16446,83115,"Polar Bear King, The (Kvitebjørn Kong Valemon) (1991)",3.46571428572
16447,83132,"Secret World of Arrietty, The (Kari-gurashi no Arietti) (2010)",2.09428571429
16448,83134,Tucker & Dale vs Evil (2010),1.83714285714
16449,83138,Erasing David (2010),0.0
16450,83158,Malice in Wonderland (2009),2.66857142857
16451,83163,Princess Aurora (Orora gongju) (2005),1.75428571429
16452,83177,Yogi Bear (2010),1.26571428571
16453,83180,Countdown to Zero (2010),0.0
16454,83182,Funky Forest: The First Contact (2005),0.874285714286
16455,83184,Breathless (Ddongpari) (2009),1.38285714286
16456,83186,"Django, Kill... If You Live, Shoot! (Se sei vivo spara) (1967)",1.04
16457,83189,Merrill's Marauders (1962),2.69428571429
16458,83193,Early Spring (Soshun) (1956),0.925714285714
16459,83219,"Pixar Story, The (2007)",0.0
16460,83222,Trouble in Mind (1985),1.38285714286
16461,83225,Cochochi (2007),0.925714285714
16462,83227,L.627 (1992),2.28571428571
16463,83232,White Wedding (Noce blanche) (1989),1.17428571429
16464,83241,Embodiment of Evil (Encarnação do Demônio) (2008),0.371428571429
16465,83244,"It's Not Me, I Swear! (C'est pas moi, je le jure!) (2008)",1.8
16466,83246,Navajo Joe (1966),0.0771428571429
16467,83248,This Night I'll Possess Your Corpse (Esta Noite Encarnarei no Teu Cadáver) (1967),0.962857142857
16468,83250,Bad Ronald (1974),2.79142857143
16469,83256,"State Witness, The (Swiadek koronny) (2007)",2.78857142857
16470,83258,C(r)ook (Basta - Rotwein Oder Totsein) (2004),0.874285714286
16471,83260,Hardcover (2008),0.874285714286
16472,83264,Band Baaja Baaraat (2010),1.86285714286
16473,83266,Kaho Naa... Pyaar Hai (2000),6.30857142857
16474,83268,Flow (2008),0.0
16475,83270,Made in Dagenham (2010),1.8
16476,83273,Smoke on the Potato Fields (Dým bramborové nate) (1977),0.925714285714
16477,83275,Mág (1988),0.925714285714
16478,83277,Last Days of Mussolini (Mussolini: Ultimo atto) (1974),1.11428571429
16479,83279,Samoure (2005),0.925714285714
16480,83281,"Family Jewels, The (Eierdiebe) (2003)",2.04857142857
16481,83291,"Order of Myths, The (2008)",0.0
16482,83293,Waste Land (2010),0.0
16483,83295,Paternity (1981),1.12285714286
16484,83300,Christmas at Pee Wee's Playhouse (a.k.a. Pee-Wee's Playhouse Christmas Special) (1988),1.32857142857
16485,83302,Last Night (2010),1.17428571429
16486,83308,Asphalt (1929),0.925714285714
16487,83310,Harlan: In the Shadow of Jew Suess (Harlan - Im Schatten von Jud Süss) (2006),0.0
16488,83316,"Bingo Long Traveling All-Stars & Motor Kings, The (1976)",0.874285714286
16489,83318,"Goat, The (1921)",0.874285714286
16490,83320,Skidoo (1968),0.874285714286
16491,83322,"Boat, The (1921)",0.874285714286
16492,83324,Cirque du Soleil: Dralion (2001),1.92857142858
16493,83326,Cirque du Soleil: Varekai (2003),2.80285714286
16494,83330,Rasputin (1996),0.925714285714
16495,83332,Who Is Harry Nilsson (And Why Is Everybody Talkin' About Him?) (2010),0.0
16496,83334,Train  (2008),1.86571428571
16497,83337,Mujhse Dosti Karoge! (2002),1.17428571429
16498,83339,Main Prem Ki Diwani Hoon (2003),2.04857142857
16499,83343,Mister 880 (1950),0.874285714286
16500,83345,"Bread, Love and Dreams (Pane, amore e fantasia) (1953)",1.12285714286
16501,83349,"Green Hornet, The (2011)",5.18285714286
16502,83351,The Miracle of Our Lady of Fatima (1952),0.925714285714
16503,83357,A Gathering of Eagles (1963),1.17428571429
16504,83359,"Play House, The (1921)",0.874285714286
16505,83361,"Paleface, The (1922)",0.874285714286
16506,83369,"Way Back, The (2010)",0.925714285714
16507,83374,"Warrior's Way, The (2010)",2.97714285714
16508,83376,Disraeli (1929),0.925714285714
16509,83381,Seven Thieves (1960),1.38285714286
16510,83385,Handsome Harry (2009),1.38285714286
16511,83389,Jacques Brel Is Alive and Well and Living in Paris (1975),0.0628571428571
16512,83411,Cops (1922),0.874285714286
16513,83415,Agony (a.k.a. Rasputin) (Agoniya) (1981),0.925714285714
16514,83417,Canciones de amor en Lolita's Club (2007),0.925714285714
16515,83424,Ghajini (2008),2.55714285714
16516,83435,"Hatful of Rain, A (1957)",0.925714285714
16517,83437,"Young in Heart, The (1938)",1.8
16518,83439,Toys in the Attic (1963),0.925714285714
16519,83446,Orchestra Wives (1942),0.0628571428571
16520,83448,Attack on Leningrad (2009),1.11428571429
16521,83450,Brest Fortress (Brestskaya krepost) (2010),2.52
16522,83457,Hum Aapke Hain Koun...! (1994),1.86285714286
16523,83464,Only Two Can Play (1962),1.8
16524,83468,Chinaman (Kinamand) (2005),0.925714285714
16525,83478,Ong-Bak 3: The Final Battle (Ong Bak 3) (2010),1.40571428571
16526,83480,Season of the Witch (2011),4.0
16527,83506,Ricky Gervais Live 4: Science (2010),0.874285714286
16528,83525,Outrage (Autoreiji) (2010),1.38285714286
16529,83527,Madeinusa (2006),0.925714285714
16530,83529,Hamsun (1996),1.11428571429
16531,83531,"Two of Us, The (Le vieil homme et l'enfant) (1967)",1.8
16532,83533,Lola and Billy the Kid (Lola + Bilidikid) (1999),0.925714285714
16533,83535,"Princess and the Goblin, The (1992)",1.70285714286
16534,83538,"Léon Morin, Priest (Léon Morin, prêtre) (1961)",0.925714285714
16535,83540,"Silence of the Sea, The (Le silence de la mer) (1949)",1.36285714286
16536,83556,Stella (2008),0.925714285714
16537,83558,On the Occasion of Remembering the Turning Gate (Saenghwalui balgyeon) (2002),0.925714285714
16538,83560,Macario (1960),2.79142857143
16539,83562,Will It Snow For Christmas? (Y'aura-t-il de la neige à Noël?) (1996),0.925714285714
16540,83569,Eros Plus Massacre (Erosu purasu Gyakusatsu) (1969),0.925714285714
16541,83575,"Muertos, Los (2004)",0.925714285714
16542,83577,"Spy in Black, The (1939)",1.09142857143
16543,83579,Sin Retorno (2010),1.82857142857
16544,83581,"Marrying Kind, The (1952)",1.8
16545,83583,Distance (2001),0.925714285714
16546,83585,It's Alive (2008),0.962857142857
16547,83588,"I Love You, I Love You (Je t'aime je t'aime) (1968)",1.77428571428
16548,83590,Zotz! (1962),3.33142857143
16549,83592,"Letter, The (La lettre) (1999)",0.925714285714
16550,83601,Amer (2009),1.88857142857
16551,83603,Fern flowers (Fleur de fougère) (1949),0.208571428571
16552,83605,Saint Ange (House of Voices) (2004),3.75428571429
16553,83607,Manon (1949),1.38285714286
16554,83611,Clonehunter (2009),0.848571428571
16555,83613,Cowboys & Aliens (2011),3.28285714285
16556,83616,"Real McCoy, The (1999)",0.925714285714
16557,83619,Just Like Me (Igualita a Mi) (2010),1.12285714286
16558,83652,Emma's Bliss (Emmas Glück) (2006),1.17428571429
16559,83654,Don't Think About It (Non Pensarci) (2007),1.8
16560,83656,Tango Kabaree (2001),1.8
16561,83658,Jackpot 2 (1982),0.848571428571
16562,83660,Trog (1970),1.81142857143
16563,83662,Spring Fever (1927),1.12285714286
16564,83664,Riot on Sunset Strip (1967),0.925714285714
16565,83666,Gitarrmongot (2004),0.925714285714
16566,83668,Southern District (Zona Sur) (2009),0.925714285714
16567,83671,Gen 13 (a.k.a. Gen13: The Animated Movie) (1999),2.46285714285
16568,83756,Facing the Truth (At kende sandheden) (2002),0.925714285714
16569,83758,"Amour fou, L' (2010)",0.0
16570,83760,V2: Dead Angel (Vares 2 - Jäätynyt Enkeli) (2007),2.73714285714
16571,83763,My Wife's Relations (1922),0.874285714286
16572,83765,"Blacksmith, The (1922)",0.874285714286
16573,83767,"Naked Edge, The (1961)",0.902857142857
16574,83777,"Strongest Man in the World, The (1975)",2.36857142858
16575,83789,Siete minutos (Seven Minutes) (2009),0.874285714286
16576,83791,Gung Ho! (Gung Ho!: The Story of Carlson's Makin Island Raiders) (1943),1.11428571429
16577,83796,Anything for Her (Pour elle) (2008),2.28571428571
16578,83798,Cracks (2009),2.07714285714
16579,83801,"Film Unfinished, A (Shtikat Haarchion) (2010)",0.925714285714
16580,83803,Day & Night (2010),0.6
16581,83807,"Russell Peters: Red, White and Brown (2008)",0.874285714286
16582,83809,Russell Peters: Outsourced (2006),0.874285714286
16583,83819,Plymouth Adventure (1952),2.75428571429
16584,83821,"Happy Ending, The (1969)",0.925714285714
16585,83823,Visit to a Small Planet (1960),1.72285714286
16586,83825,Kismet (1944),3.07428571429
16587,83827,Marwencol (2010),0.0
16588,83831,"Story of Dr. Wassell, The (1944)",4.34857142857
16589,83833,Street Angel (1928),0.925714285714
16590,83835,"Frozen North, The (1922)",0.874285714286
16591,83837,"Electric House, The (1922)",0.874285714286
16592,83842,"Edge, The (Kray) (2010)",2.75428571429
16593,83897,"Living Wake, The (2007)",0.874285714286
16594,83910,"Dilemma, The (2011)",1.8
16595,83912,Frankie and Alice (2010),0.925714285714
16596,83916,Blues in the Night (1941),0.988571428571
16597,83918,"Gorgeous Hussy, The (1936)",0.925714285714
16598,83920,Pete 'n' Tillie (1972),1.8
16599,83923,Wicked Little Things (2006),0.962857142857
16600,83927,Lucky Jordan (1942),2.25714285714
16601,83956,Om Jai Jagadish (2002),0.925714285714
16602,83962,Daydreams (1922),0.874285714286
16603,83969,Down Argentine Way (1940),2.04857142857
16604,83972,"Europeans, The (1979)",1.17428571429
16605,83974,My Dear Secretary (1948),1.12285714286
16606,83976,"Trip, The (2010)",1.8
16607,83978,Walt & El Grupo (2008),0.0
16608,83986,Good Time Max (2007),0.925714285714
16609,84015,Gravity (Schwerkraft) (2009),1.63142857143
16610,84017,2012: Time for Change (2010),0.208571428571
16611,84019,Cool It (2010),0.0
16612,84047,Eight Miles High (Das wilde Leben) (2007),0.925714285714
16613,84090,Treeless Mountain (2008),0.925714285714
16614,84092,Decision at Sundown (1957),0.0771428571429
16615,84094,Beware of a Holy Whore (Warnung vor einer heiligen Nutte) (1971),1.8
16616,84096,Kisses (2008),0.925714285714
16617,84098,Phone Call from a Stranger (1952),0.925714285714
16618,84100,Throw Down (Yau doh lung fu bong) (2004),0.925714285714
16619,84103,Congorama (2006),1.8
16620,84111,"Nun, The (La religieuse) (1966)",0.925714285714
16621,84114,"S21: The Khmer Rouge Death Machine (S-21, la machine de mort Khmère rouge) (2003)",0.188571428571
16622,84116,Poetry (Shi) (2010),0.925714285714
16623,84118,Birdwatchers (BirdWatchers - La terra degli uomini rossi) (2008),0.925714285714
16624,84120,Wittgenstein (1993),1.8
16625,84122,History Is Made at Night (1937),1.17428571429
16626,84125,Monte Carlo (1930),1.18571428571
16627,84128,"Tuesday, After Christmas (Marti, dupa craciun) (2010)",1.17428571429
16628,84131,City of Pirates (La ville des pirates) (1983) ,2.42
16629,84133,Short Night of the Glass Dolls (La corta notte delle bambole di vetro) (1971),2.23714285714
16630,84137,"Housemaid, The (Hanyo) (2010)",0.902857142857
16631,84148,Five (1951),2.73714285714
16632,84150,"Prowler, The (1951)",1.82857142857
16633,84152,Limitless (2011),1.75142857143
16634,84154,Transcendent Man (2009),0.0
16635,84156,Happy People: A Year in the Taiga (2010),0.0
16636,84158,Craig's Wife (1936),0.925714285714
16637,84160,Wishful Drinking (2010),0.0
16638,84162,"One and Only, The (2002)",1.12285714286
16639,84164,Brute (Bandyta) (1998),0.925714285714
16640,84173,Ca$h (2008),3.64
16641,84176,Waxworks (Das Wachsfigurenkabinett) (1924),2.95142857143
16642,84178,Jew Süss (Jud Süß) (1940),0.925714285714
16643,84181,Shogun's Ninja (Ninja bugeicho momochi sandayu) (1980),3.91142857142
16644,84183,Makai Tensho: Samurai Reincarnation (Makai tenshô) (1981),3.86285714286
16645,84187,Evangelion: 2.0 You Can (Not) Advance (Evangerion shin gekijôban: Ha) (2009),3.38857142857
16646,84189,I Spit on Your Grave (2010),2.32285714286
16647,84192,Corto Maltese: Ballad of the Salt Sea (Corto Maltese - La ballade de la mer salée) (2003),0.208571428571
16648,84223,Mademoiselle Chambon (2009),1.17428571429
16649,84226,First Love (Primo Amore) (2004),1.17428571429
16650,84228,"Girl by the Lake, The (La ragazza del lago) (2007)",2.2
16651,84230,"Balloonatic, The (1923)",0.874285714286
16652,84232,"Love Nest, The (1923)",0.874285714286
16653,84234,Simple Simon (I rymden finns inga känslor) (2010),1.8
16654,84236,"White Stripes Under Great White Northern Lights, The (2009)",0.0
16655,84238,Aankhen (2002),2.23428571429
16656,84240,Even the Rain (También la lluvia) (2010),0.925714285714
16657,84242,Welcome to the Rileys (2010),0.925714285714
16658,84246,It Happened on Fifth Avenue (1947),1.12285714286
16659,84248,"Organizer, The (I compagni) (1963)",1.38285714286
16660,84250,Christmas Holiday (1944),0.925714285714
16661,84252,Back Street (1961),0.925714285714
16662,84258,Up in Arms (1944),0.937142857143
16663,84260,"Traveler, The (2010)",1.86571428571
16664,84262,Chain Letter (2009),2.23714285714
16665,84273,Zeitgeist: Moving Forward (2011),0.0
16666,84276,"Stewart Lee: If You Prefer a Milder Comedian, Please Ask for One (2010)",0.874285714286
16667,84279,Look What's Happened to Rosemary's Baby (a.k.a. Rosemary's Baby II) (1976),1.88857142857
16668,84281,"Great Stone Face, The (1968)",0.0
16669,84283,Speed & Angels (2008),0.925714285714
16670,84291,Torch Song (1953),1.17428571429
16671,84293,Of Human Hearts (1938),0.925714285714
16672,84296,Princess O'Rourke (1943),1.12285714286
16673,84298,Trial (1955),0.925714285714
16674,84300,"Whisperers, The (1967)",1.82857142857
16675,84302,And Now My Love (Toute une vie) (1974),1.17428571429
16676,84304,What Women Want (a.k.a. I Know a Woman's Heart) (2011),1.12285714286
16677,84312,Home Alone 4 (2002),1.72285714286
16678,84329,"Code Conspiracy, The (2002)",2.68
16679,84334,"Rich, Young and Pretty (1951)",1.18571428571
16680,84366,I Knew It Was You: Rediscovering John Cazale (2009),0.0
16681,84372,"Rains of Ranchipur, The (1955)",2.75428571429
16682,84374,No Strings Attached (2011),1.12285714286
16683,84387,Boogie Woogie (2009),1.8
16684,84392,"Lincoln Lawyer, The (2011)",2.28571428571
16685,84395,"Rite, The (2011)",2.79142857143
16686,84407,Dog Pound (2010),0.925714285714
16687,84414,All-Star Superman (2011),4.04285714285
16688,84436,Less is More (Menos es más) (2000),0.874285714286
16689,84442,Dark Forces (Harlequin) (1980),2.79142857143
16690,84444,And Everything Is Going Fine (2010),0.0
16691,84446,Eccentricities of a Blonde-haired Girl (Singularidades de uma Rapariga Loura) (2009),1.17428571429
16692,84448,The Law of the Weakest (2006),2.28571428571
16693,84450,Tale of Cinema (Geuk jang jeon) (2005),0.925714285714
16694,84453,"Little Thief, The (Le petit voleur) (1999)",0.925714285714
16695,84455,Hadewijch (2009),0.925714285714
16696,84467,High and Dry (1954),0.874285714286
16697,84469,"Devil's Playground, The (1976)",0.925714285714
16698,84471,Mysterious Object at Noon (Dokfa nai meuman) (2000),1.29714285714
16699,84473,Little Soldier (Lille soldat) (2008),0.925714285714
16700,84475,"Rise and Fall of Legs Diamond, The (1960)",0.457142857143
16701,84477,"Day a Pig Fell Into the Well, The (Daijiga umule pajinnal) (1996)",0.925714285714
16702,84479,Remember My Name (1978),1.82857142857
16703,84481,Who's Camus Anyway? (Kamyu nante shiranai) (2005),0.925714285714
16704,84483,"Magic Gloves, The (Los guantes mágicos) (2003)",1.8
16705,84485,Riot in Cell Block 11 (1954),0.925714285714
16706,84496,Nickelodeon (1976),0.874285714286
16707,84498,Lucky Lady (1975),1.8
16708,84500,Seventh Horse of the Sun  (Suraj Ka Satvan Ghoda) (1993),1.17428571429
16709,84502,"World According to Sesame Street, The (2006)",0.188571428571
16710,84504,Raja (2003),0.925714285714
16711,84506,Silent Souls (Ovsyanki) (2010),0.925714285714
16712,84508,The Raid (1954),2.52
16713,84510,Belphecor: Curse of the Mummy (Belphégor - Le fantôme du Louvre) (2001),2.82857142858
16714,84512,Girls About Town (1931),0.874285714286
16715,84523,Kill! (Kiru) (1968),3.20571428571
16716,84525,Virus X (2010),1.81142857143
16717,84529,Thirty-Five Something (Tout pour plaire) (2005),0.874285714286
16718,84532,Tyler Perry's For Colored Girls (2010),0.925714285714
16719,84534,Kolberg (1945),1.11428571429
16720,84538,"Suspended Vocation, The (La vocation suspendue) (1978)",0.925714285714
16721,84540,"Hole in the Soul, A (Rupa u dusi) (1994)",0.874285714286
16722,84551,44500 Max (2009),0.0
16723,84553,Pekka ja Pätkä salapoliiseina (1957),0.874285714286
16724,84555,Slave Ship (1937),2.50571428571
16725,84557,From Prada to Nada (2011),1.12285714286
16726,84559,Young Aphrodites (Mikres Afrodites) (1963),1.17428571429
16727,84563,Offspring (2009) ,0.962857142857
